,online_order,book_table,rate,votes,location,rest_type,cuisines,Cost2plates
12873,0,0,3.6,223,9,6,69,18
12874,1,0,3.7,15,39,6,43,18
12875,0,0,4.5,174,34,6,69,17
12876,1,0,3.9,104,39,6,43,9
12877,1,0,4.4,223,27,6,69,30
12878,0,0,4.1,274,34,6,60,9
12879,0,0,4.0,1445,27,8,69,25
12880,1,0,4.0,101,38,6,69,9
12881,1,0,3.7,24,39,6,45,18
12882,1,0,3.8,33,6,6,69,28
12883,0,0,4.0,103,34,6,69,18
12884,1,0,4.3,285,38,6,69,25
12885,1,0,4.1,205,39,6,69,17
12886,0,0,4.0,89,41,6,69,18
12887,1,0,3.7,18,27,6,60,14
12888,1,0,3.8,20,6,6,69,14
12889,1,0,3.8,192,6,6,15,23
12890,0,0,4.0,47,34,6,69,17
12891,1,0,3.3,73,39,6,50,20
12892,1,0,3.9,117,27,6,59,22
12893,1,0,4.0,787,34,6,69,22
12894,1,0,3.4,24,39,6,69,18
12895,0,0,2.7,77,27,6,48,25
12896,0,0,3.9,75,9,6,60,9
12897,0,0,3.6,52,34,8,5,18
12898,1,0,3.9,55,38,6,10,22
12899,1,0,4.1,159,38,6,57,18
12900,1,0,3.6,79,39,6,55,18
12901,1,0,3.8,106,33,6,62,14
12902,1,0,4.0,78,9,8,69,20
12903,1,0,3.2,35,37,6,45,20
12904,1,0,3.2,4,27,6,45,23
12905,0,0,3.700141861024285,0,9,8,69,28
12906,1,0,3.6,79,33,6,61,25
12907,1,0,3.6,112,34,6,69,25
12908,1,0,3.9,454,33,6,69,22
12909,0,0,3.0,33,9,6,63,22
12910,1,0,3.5,6,27,6,69,22
12911,1,0,3.9,65,6,8,69,17
12912,1,0,3.700141861024285,0,6,8,69,22
12913,0,0,3.2,57,26,6,69,20
12914,0,0,4.0,336,6,6,69,18
12915,1,0,3.8,30,39,6,69,14
12916,0,0,3.7,14,34,8,5,18
12917,1,0,3.9,115,27,6,15,25
12918,0,0,3.6,26,37,6,9,18
12919,0,0,3.9,76,27,6,60,14
12920,1,0,3.9,645,9,6,69,28
12921,0,0,3.5,18,33,6,68,14
12922,0,0,3.6,7,6,6,69,32
12923,1,0,3.7,43,39,6,8,17
12924,1,0,3.9,53,27,5,27,28
12925,1,0,3.9,107,26,6,69,28
12926,0,0,3.6,37,37,6,69,17
12927,0,0,3.700141861024285,0,34,6,66,18
12928,1,0,3.5,75,6,6,69,25
12929,1,0,2.9,25,33,6,69,18
12930,0,0,3.5,15,6,8,69,34
12931,0,0,3.7,70,39,6,69,25
12932,0,0,3.700141861024285,0,39,6,65,9
12933,0,0,3.3,4,34,6,43,14
12934,0,0,2.9,18,37,6,50,22
12935,1,0,3.700141861024285,0,39,6,43,17
12936,1,0,3.2,31,6,6,40,14
12937,1,0,3.3,70,33,6,9,22
12938,1,0,3.4,26,39,6,33,14
12939,0,0,3.700141861024285,0,37,6,69,14
12940,0,0,3.6,14,37,6,60,9
12941,0,0,3.5,11,37,6,43,14
12942,0,0,3.700141861024285,0,39,6,69,14
12943,1,0,3.700141861024285,0,6,8,59,22
12944,0,0,3.7,161,38,6,9,18
12945,0,0,3.700141861024285,0,39,6,60,18
12946,1,0,3.3,110,39,6,45,18
12947,0,0,3.1,23,27,6,69,18
12948,0,0,3.9,27,39,6,68,5
12949,0,0,3.700141861024285,0,27,6,11,17
12950,1,0,3.3,11,6,6,69,14
12951,0,0,3.5,22,41,6,62,14
12952,1,0,3.4,7,39,6,69,25
12953,0,0,3.4,12,39,6,60,5
12954,0,0,3.3,4,39,6,43,5
12955,0,0,3.3,6,27,6,69,18
12956,1,0,3.7,24,6,5,37,17
12957,1,0,4.2,93,6,6,62,18
12958,1,0,3.9,252,33,6,69,25
12959,1,0,3.700141861024285,0,39,6,60,14
12960,1,0,3.7,45,9,6,9,17
12961,0,0,4.1,399,37,6,69,18
12962,0,0,3.5,17,9,6,60,5
12963,0,0,3.6,25,9,6,7,17
12964,0,0,3.5,45,6,6,69,18
12965,0,0,3.700141861024285,0,37,6,60,5
12966,1,0,3.4,25,41,6,34,20
12967,1,0,3.1,7,6,6,31,25
12968,0,0,3.4,11,9,6,69,9
12969,0,0,3.1,4,39,6,69,18
12970,0,0,3.3,4,37,6,62,17
12971,0,0,2.9,10,34,6,65,17
12972,0,0,3.2,4,34,6,9,18
12973,0,0,3.2,4,39,6,43,14
12974,0,0,3.700141861024285,0,37,6,60,14
12975,0,0,3.4,8,6,6,43,23
12976,0,0,3.700141861024285,0,34,6,69,9
12977,0,0,3.4,7,33,6,69,25
12978,0,0,3.6,14,37,6,60,17
12979,0,0,3.700141861024285,0,6,6,69,22
12980,0,0,3.4,5,34,6,60,14
12981,0,0,3.7,10,37,6,60,14
12982,0,0,3.6,8,6,6,69,22
12983,0,0,3.8,38,9,6,69,18
12984,0,0,3.0,16,39,6,57,9
12985,0,0,3.700141861024285,0,34,6,52,18
12986,0,0,3.700141861024285,0,37,6,43,14
12987,0,0,3.700141861024285,0,37,6,9,14
12988,0,0,3.700141861024285,0,33,6,43,23
12989,0,0,3.700141861024285,0,37,6,65,22
12990,0,0,3.700141861024285,0,6,6,69,18
12991,0,0,3.700141861024285,0,9,6,60,9
12992,0,0,3.700141861024285,0,6,6,69,14
12993,0,0,3.700141861024285,0,37,6,44,18
12994,0,0,3.700141861024285,0,27,6,60,18
12995,0,0,3.700141861024285,0,6,6,69,18
12996,0,0,3.2,4,39,6,62,22
12997,1,0,3.1,28,6,8,69,17
12998,0,0,3.2,7,37,6,45,14
12999,0,0,3.2,4,37,6,60,14
13000,1,0,3.2,5,37,6,60,18
13001,0,0,3.700141861024285,0,37,6,43,9
13002,0,0,3.700141861024285,0,9,6,43,18
13003,0,0,3.0,22,38,6,69,14
13004,0,0,3.8,41,33,6,6,5
13005,0,0,3.6,15,27,6,43,20
13006,0,0,3.2,5,37,6,66,9
13007,0,0,3.2,9,37,6,43,14
13008,0,0,3.700141861024285,0,9,6,21,25
13009,0,0,3.700141861024285,0,9,6,21,22
13010,0,0,3.5,10,38,6,69,17
13011,0,0,3.700141861024285,0,34,6,31,5
13012,0,0,3.700141861024285,0,34,6,32,14
13013,0,0,3.0,10,6,8,66,14
13014,0,0,3.700141861024285,0,6,6,66,14
13015,0,0,3.700141861024285,0,34,6,60,18
13016,0,0,3.700141861024285,0,34,6,9,9
13017,0,0,3.1,6,37,6,9,18
13018,0,0,3.700141861024285,0,26,6,69,22
13019,0,0,3.700141861024285,0,39,6,62,18
13020,0,0,3.700141861024285,0,39,6,12,18
13021,0,0,3.700141861024285,0,37,6,52,14
13022,0,0,3.700141861024285,0,37,6,44,14
13023,0,0,3.0,5,6,6,21,14
13024,0,0,3.700141861024285,0,37,6,69,14
13025,0,0,3.700141861024285,0,37,6,67,14
13026,0,0,3.700141861024285,0,37,6,43,5
13027,0,0,3.700141861024285,0,27,6,69,18
13028,0,0,3.700141861024285,0,34,6,69,14
13029,0,0,3.700141861024285,0,39,6,61,18
13030,0,0,3.700141861024285,0,34,6,69,14
13031,0,0,3.700141861024285,0,37,6,9,17
13032,1,0,3.700141861024285,0,39,6,10,18
13033,0,0,3.700141861024285,0,37,6,69,28
13034,0,0,3.700141861024285,0,37,6,66,20
13035,0,0,3.700141861024285,0,6,6,39,18
13036,0,0,3.700141861024285,0,27,6,69,9
13037,0,0,3.1,7,6,6,43,9
13038,0,0,3.700141861024285,0,34,6,52,18
13039,0,0,3.700141861024285,0,37,6,46,18
13040,1,0,3.700141861024285,0,6,6,69,17
13041,1,0,3.700141861024285,0,37,6,69,18
13042,1,0,3.2,46,39,6,43,18
13043,1,0,3.5,121,6,6,69,18
13044,1,0,3.2,18,6,6,69,18
13045,0,0,3.5,13,9,6,60,14
13046,1,0,3.8,113,33,5,69,25
13047,1,0,3.7,80,39,6,2,18
13048,1,0,3.4,25,33,6,23,18
13049,1,0,3.7,23,34,6,69,25
13050,0,0,3.700141861024285,0,37,6,69,17
13051,1,0,3.700141861024285,0,39,6,69,28
13052,0,0,3.2,7,9,6,60,5
13053,0,0,3.2,4,37,6,69,22
13054,0,0,3.700141861024285,0,34,6,60,17
13055,0,0,3.700141861024285,0,6,6,69,17
13056,1,1,4.7,4677,10,8,69,41
13057,0,1,4.2,478,36,2,69,32
13058,0,1,4.4,2266,41,2,69,38
13059,1,1,4.1,614,10,2,69,38
13060,0,1,4.3,519,36,2,69,43
13061,1,1,4.5,1623,10,2,69,41
13062,0,0,4.1,484,41,2,65,28
13063,0,1,4.4,514,41,8,69,61
13064,0,0,4.0,23,41,8,69,38
13065,1,0,4.3,655,10,8,19,31
13066,0,1,4.1,339,41,8,69,56
13067,1,0,4.2,133,10,2,69,45
13068,0,1,4.0,324,10,8,69,41
13069,1,1,4.2,552,36,2,69,39
13070,1,0,4.1,153,41,1,69,18
13071,0,1,4.4,309,41,8,55,65
13072,1,1,4.2,475,10,2,49,48
13073,1,1,4.3,860,10,8,69,36
13074,0,1,4.0,113,41,8,26,56
13075,1,0,4.2,740,10,1,69,31
13076,0,0,3.9,169,14,2,69,28
13077,1,1,4.0,378,10,2,69,33
13078,1,0,3.9,430,14,2,69,26
13079,1,0,4.1,391,10,2,69,28
13080,1,0,3.8,207,10,2,67,22
13081,1,0,3.7,161,10,2,24,30
13082,1,1,4.0,456,10,2,24,36
13083,0,0,4.1,211,14,8,5,14
13084,1,0,3.9,255,14,2,69,30
13085,1,0,4.1,402,10,2,69,31
13086,1,0,2.8,109,36,2,69,25
13087,1,0,3.3,200,10,2,21,30
13088,0,1,3.9,297,36,1,69,31
13089,1,0,3.5,13,36,6,43,18
13090,1,1,3.8,91,10,2,69,49
13091,0,0,3.8,29,10,6,61,22
13092,0,1,3.8,73,36,8,69,39
13093,1,0,3.7,42,41,2,69,34
13094,0,1,3.8,102,41,2,69,46
13095,0,1,3.7,43,41,8,69,59
13096,1,0,2.6,308,36,2,69,30
13097,1,0,3.6,32,14,6,53,30
13098,0,0,4.0,107,10,6,69,22
13099,0,0,4.5,203,41,6,60,9
13100,1,0,3.5,24,41,2,45,23
13101,1,0,3.4,33,36,2,69,26
13102,1,0,3.9,134,41,2,69,26
13103,0,0,3.6,34,10,2,54,30
13104,0,0,3.6,31,41,2,66,25
13105,1,0,3.5,126,14,2,22,30
13106,1,0,3.2,4,14,2,69,31
13107,0,0,3.7,35,36,1,16,18
13108,0,0,3.8,50,41,6,68,9
13109,0,0,3.9,27,41,6,60,5
13110,0,0,3.700141861024285,0,41,2,69,28
13111,1,0,3.7,75,14,6,43,18
13112,1,0,3.5,20,10,1,69,25
13113,1,0,3.3,261,36,2,45,25
13114,1,0,3.9,169,14,6,69,28
13115,0,1,3.9,39,10,8,69,57
13116,0,0,3.5,13,10,6,66,17
13117,0,0,2.9,31,36,2,69,36
13118,0,0,3.2,41,41,6,69,22
13119,1,0,3.5,33,36,8,4,22
13120,0,0,4.0,53,10,6,69,22
13121,1,0,3.5,57,41,6,23,9
13122,0,0,3.1,46,10,2,69,36
13123,0,0,4.0,44,41,1,69,38
13124,1,0,3.6,82,36,2,45,25
13125,0,0,3.9,49,14,6,69,22
13126,0,0,3.8,39,14,6,69,14
13127,0,0,3.6,11,10,6,62,14
13128,0,0,2.7,52,14,2,69,25
13129,0,0,3.6,13,41,6,43,14
13130,0,1,4.0,71,41,8,53,59
13131,0,0,3.700141861024285,0,36,6,65,14
13132,1,0,3.5,58,36,6,31,18
13133,1,0,3.8,169,36,6,55,17
13134,0,0,3.3,9,36,6,9,18
13135,1,0,3.8,89,14,6,69,17
13136,0,0,2.9,46,36,2,69,26
13137,1,0,3.6,31,41,2,69,22
13138,1,0,3.2,9,41,8,69,18
13139,0,0,3.2,4,10,2,69,28
13140,0,0,3.6,11,36,6,69,18
13141,0,0,3.700141861024285,0,36,6,66,17
13142,1,0,3.7,50,36,1,69,26
13143,1,0,4.2,255,41,1,69,25
13144,0,0,3.6,14,10,8,69,45
13145,0,0,3.2,5,41,2,55,30
13146,0,0,3.6,32,41,6,69,22
13147,0,0,3.700141861024285,0,14,2,69,26
13148,0,0,3.700141861024285,0,36,6,50,18
13149,0,0,3.3,4,36,6,60,17
13150,0,0,3.700141861024285,0,14,6,69,9
13151,0,0,3.700141861024285,0,14,6,43,20
13152,1,0,2.9,56,10,6,34,9
13153,1,0,3.6,27,41,6,9,18
13154,1,0,3.1,38,14,6,69,18
13155,0,0,3.700141861024285,0,36,8,69,18
13156,0,0,3.700141861024285,0,15,2,69,28
13157,0,0,3.3,13,41,2,69,28
13158,0,0,3.700141861024285,0,36,1,69,22
13159,0,0,3.1,10,41,1,16,14
13160,0,0,3.700141861024285,0,41,2,45,25
13161,0,0,3.700141861024285,0,10,1,16,36
13162,1,0,3.700141861024285,0,41,2,43,28
13163,0,0,3.5,11,14,6,60,5
13164,0,0,3.6,26,41,6,69,14
13165,0,0,3.5,10,41,6,39,17
13166,0,0,3.5,31,14,6,69,20
13167,1,0,3.4,11,41,6,69,29
13168,0,0,3.6,13,36,6,50,22
13169,0,0,3.4,11,36,6,60,18
13170,0,0,3.1,11,10,6,40,14
13171,0,0,3.2,9,36,6,66,20
13172,0,0,3.1,6,36,6,11,17
13173,0,0,3.700141861024285,0,36,6,69,14
13174,0,0,3.7,18,36,6,69,17
13175,0,0,3.0,25,41,6,45,22
13176,0,0,3.5,17,41,6,69,14
13177,0,0,3.700141861024285,0,41,6,69,5
13178,0,0,3.700141861024285,0,41,6,9,14
13179,0,0,3.700141861024285,0,41,6,69,25
13180,0,0,3.700141861024285,0,41,6,56,22
13181,0,0,3.700141861024285,0,14,6,11,18
13182,0,0,3.2,13,41,6,62,14
13183,1,0,3.1,24,14,6,60,9
13184,1,0,3.700141861024285,0,36,6,63,18
13185,0,0,3.700141861024285,0,36,6,64,9
13186,0,0,3.700141861024285,0,36,6,69,5
13187,0,0,3.700141861024285,0,36,6,69,14
13188,0,0,3.700141861024285,0,41,6,60,18
13189,0,0,3.700141861024285,0,41,6,69,17
13190,0,0,3.700141861024285,0,41,6,63,14
13191,0,0,3.700141861024285,0,14,6,9,14
13192,0,0,3.700141861024285,0,41,6,60,9
13193,0,0,3.700141861024285,0,41,6,9,14
13194,0,0,3.700141861024285,0,41,6,10,18
13195,0,0,3.700141861024285,0,41,6,69,14
13196,0,0,3.700141861024285,0,15,6,64,14
13197,0,0,3.700141861024285,0,36,6,46,18
13198,0,0,3.700141861024285,0,36,6,21,18
13199,0,0,3.700141861024285,0,41,6,23,18
13200,0,0,3.700141861024285,0,36,6,69,9
13201,0,0,3.700141861024285,0,36,6,69,5
13202,1,0,3.1,9,14,6,60,5
13203,0,1,3.9,158,10,2,69,38
13204,1,0,3.9,146,10,6,69,28
13205,1,0,2.8,142,14,8,4,18
13206,0,0,3.6,24,41,6,66,18
13207,0,0,3.1,10,10,2,69,32
13208,0,0,3.5,10,41,1,69,32
13209,0,1,4.4,194,33,8,69,39
13210,0,1,4.4,264,6,8,69,45
13211,1,1,4.0,2112,6,8,69,51
13212,1,0,4.3,1708,8,8,69,41
13213,0,0,4.3,2244,8,8,69,38
13214,0,0,4.2,1289,8,8,69,38
13215,0,1,3.9,681,8,3,69,39
13216,1,1,4.0,933,8,3,69,36
13217,0,1,3.9,746,8,8,69,45
13218,0,0,3.700141861024285,0,8,8,69,36
13219,0,1,4.4,4582,27,8,69,48
13220,0,1,4.2,3119,26,8,26,56
13221,0,0,4.7,3920,33,8,69,45
13222,0,1,4.5,8382,6,8,69,51
13223,0,1,4.4,864,26,8,69,60
13224,1,1,4.4,2229,26,8,69,60
13225,0,1,4.5,5265,38,3,69,56
13226,0,0,4.4,2395,26,8,69,45
13227,0,0,4.5,1576,6,3,60,45
13228,0,1,4.2,2213,33,8,69,48
13229,1,1,4.6,1217,38,3,69,48
13230,0,0,4.3,609,38,8,69,41
13231,1,1,4.3,3485,26,8,69,48
13232,0,1,4.2,1427,27,8,69,45
13233,1,1,4.4,3656,26,8,69,41
13234,0,1,4.4,2041,26,3,69,39
13235,0,1,4.3,447,33,8,69,51
13236,0,0,4.3,1030,26,8,69,45
13237,0,1,4.3,596,41,3,69,56
13238,1,1,4.4,488,38,8,69,50
13239,0,1,4.3,2658,6,8,69,41
13240,0,1,4.2,240,6,8,69,45
13241,0,1,4.4,113,26,3,69,36
13242,0,1,4.3,286,38,8,69,39
13243,1,1,4.2,2272,38,3,69,43
13244,0,1,4.2,1428,39,8,69,41
13245,0,1,4.2,210,27,8,69,36
13246,0,1,4.3,474,33,8,35,60
13247,1,1,4.3,394,6,8,69,46
13248,0,1,4.2,538,27,8,69,45
13249,0,1,4.1,552,6,8,35,38
13250,0,0,3.9,23,34,8,35,51
13251,0,0,4.0,949,6,8,45,38
13252,0,0,3.9,378,33,8,48,36
13253,0,1,4.1,608,27,8,26,59
13254,0,1,4.1,93,33,8,69,36
13255,0,0,4.2,38,34,8,69,51
13256,0,0,4.1,1543,26,8,69,39
13257,1,0,4.0,1205,6,8,69,51
13258,0,0,3.8,617,27,8,69,60
13259,0,0,2.0,396,6,8,35,45
13260,0,0,3.9,190,38,8,35,28
13261,0,0,2.7,402,27,8,45,36
13262,0,0,3.9,234,41,8,69,36
13263,0,0,3.7,294,33,8,51,36
13264,0,0,4.0,93,33,8,35,51
13265,0,0,3.6,43,33,8,35,48
13266,0,0,4.0,62,39,8,35,45
13267,0,0,3.9,72,26,8,69,56
13268,0,1,4.0,195,27,8,69,60
13270,0,0,3.5,29,34,8,69,53
13271,0,1,3.8,108,39,8,45,43
13272,0,0,2.9,24,6,8,69,50
13273,0,1,4.0,97,39,8,69,55
13274,0,0,3.5,14,33,8,69,32
13275,0,1,4.2,258,27,3,69,45
13276,0,0,3.4,6,37,8,65,30
13277,0,0,3.7,11,38,8,51,39
13278,0,0,3.3,4,33,8,23,36
13279,0,0,3.700141861024285,0,26,8,69,36
13280,0,0,3.700141861024285,0,39,8,69,45
13281,1,1,4.7,4677,10,8,69,41
13282,0,1,4.0,324,10,8,69,41
13283,0,0,4.2,2022,36,8,69,39
13284,0,1,4.0,113,41,8,26,56
13285,0,1,3.8,73,36,8,69,39
13286,0,1,3.7,43,41,8,69,59
13287,0,0,3.6,14,10,8,69,45
13288,0,0,3.5,10,41,1,69,32
13289,0,1,4.4,194,33,8,69,39
13290,1,1,4.4,1112,8,3,69,39
13291,0,0,4.3,2244,8,8,69,38
13292,0,0,4.2,1289,8,8,69,38
13293,0,1,3.9,681,8,3,69,39
13294,1,1,4.0,933,8,3,69,36
13295,0,1,3.9,746,8,8,69,45
13296,0,0,3.700141861024285,0,8,8,69,36
13297,0,1,4.5,8382,6,8,69,51
13298,0,1,4.5,5265,38,3,69,56
13299,0,0,4.5,1576,6,3,60,45
13300,1,1,4.6,1217,38,3,69,48
13301,0,0,4.3,609,38,8,69,41
13302,1,1,4.3,3485,26,8,69,48
13303,0,1,4.2,1427,27,8,69,45
13304,0,1,4.4,2041,26,3,69,39
13305,0,1,4.1,1330,26,3,69,52
13306,0,1,4.3,596,41,3,69,56
13307,1,1,4.4,488,38,8,69,50
13308,0,1,4.3,2658,6,8,69,41
13309,0,1,4.2,240,6,8,69,45
13310,0,1,4.4,113,26,3,69,36
13311,0,1,4.3,286,38,8,69,39
13312,1,1,4.3,500,26,3,22,41
13313,1,1,4.2,2272,38,3,69,43
13314,0,1,4.2,1428,39,8,69,41
13315,0,1,4.2,210,27,8,69,36
13316,0,1,4.2,332,26,3,53,36
13317,1,1,4.2,982,39,3,69,36
13318,1,1,4.3,394,6,8,69,46
13319,0,0,4.2,4428,6,8,69,39
13320,1,1,4.0,188,37,3,69,41
13321,0,1,4.2,538,27,8,69,45
13322,0,1,4.1,552,6,8,35,38
13323,1,0,4.0,164,34,3,43,48
13324,1,1,4.3,225,27,8,69,51
13325,0,0,3.9,23,34,8,35,51
13326,0,0,4.0,949,6,8,45,38
13327,0,0,3.9,378,33,8,48,36
13328,0,1,4.1,93,33,8,69,36
13329,1,0,4.2,121,26,3,69,36
13330,1,1,4.1,765,39,3,69,39
13331,0,1,4.1,270,33,8,43,65
13332,0,0,4.2,38,34,8,69,51
13333,0,1,4.4,424,33,8,21,63
13334,0,0,4.1,1543,26,8,69,39
13335,1,0,4.0,1205,6,8,69,51
13336,0,1,4.1,336,27,3,69,49
13337,0,1,4.4,183,26,3,69,49
13338,0,0,3.9,190,38,8,35,28
13339,0,0,2.7,402,27,8,45,36
13340,0,0,3.9,234,41,8,69,36
13341,0,0,3.5,54,26,3,69,49
13342,0,0,3.1,123,26,3,69,39
13343,0,0,3.7,294,33,8,51,36
13344,0,1,4.0,195,27,8,69,60
13345,0,1,3.6,277,38,3,69,32
13347,0,0,3.5,29,34,8,69,53
13348,0,0,3.700141861024285,0,27,8,69,36
13349,0,1,3.8,108,39,8,45,43
13350,0,0,2.9,24,6,8,69,50
13351,0,0,3.5,14,33,8,69,32
13352,0,1,4.2,258,27,3,69,45
13353,0,0,3.4,6,37,8,65,30
13354,1,1,3.9,96,6,3,69,41
13355,0,0,3.3,4,33,8,23,36
13356,0,0,3.7,15,33,3,47,51
13357,0,0,3.3,16,39,3,69,35
13358,0,0,3.700141861024285,0,39,8,69,51
13359,0,0,3.700141861024285,0,41,3,69,45
13360,0,0,3.700141861024285,0,26,8,69,36
13361,0,0,3.700141861024285,0,39,8,69,45
13362,1,1,4.7,4677,10,8,69,41
13363,0,1,3.8,73,36,8,69,39
13364,0,1,3.7,43,41,8,69,59
13365,0,0,3.6,14,10,8,69,45
13366,0,1,3.7,177,13,2,69,39
13367,0,1,4.7,524,13,2,69,45
13368,0,1,4.4,808,13,8,69,39
13369,0,1,4.3,1147,13,2,69,46
13370,1,1,4.5,860,13,8,69,28
13371,1,0,4.2,882,13,2,69,38
13372,0,1,4.1,268,13,8,69,60
13373,0,1,3.9,285,13,8,69,53
13374,0,0,3.8,115,13,2,69,39
13375,0,1,4.0,415,13,2,69,43
13376,1,0,3.700141861024285,0,13,2,50,34
13377,1,1,3.9,418,13,2,69,32
13378,1,1,3.7,266,13,8,69,51
13379,1,1,3.2,426,13,2,69,34
13380,0,0,3.700141861024285,0,13,2,69,30
13381,0,1,2.5,118,13,2,47,33
13382,0,0,3.5,43,13,2,69,32
13383,0,0,3.1,19,13,2,69,46
13384,0,1,3.7,74,13,3,69,45
13385,0,0,2.8,38,13,2,47,34
13386,1,0,2.8,48,13,2,69,36
13387,0,0,3.5,23,13,2,69,39
13388,1,1,4.5,860,13,8,69,28
13389,1,0,4.1,351,13,1,69,30
13390,1,0,3.9,176,13,6,69,29
13391,1,0,3.2,79,13,1,69,25
13392,1,0,3.700141861024285,0,13,1,69,25
13393,1,0,3.8,159,13,1,69,22
13394,1,0,3.1,64,13,1,16,28
13395,0,0,3.3,4,13,8,69,18
13396,1,0,3.8,101,13,8,69,28
13397,1,0,3.0,119,13,1,69,30
13398,1,0,3.2,7,13,1,69,18
13399,1,0,3.7,56,13,8,69,22
13400,0,0,3.7,28,13,1,20,34
13401,0,0,4.0,134,13,8,19,22
13402,0,0,3.9,117,13,1,69,30
13403,0,0,3.9,39,13,1,69,29
13404,1,0,3.3,4,13,1,69,22
13405,0,0,3.700141861024285,0,13,6,16,18
13406,0,0,3.700141861024285,0,13,6,69,14
13407,0,0,3.700141861024285,0,13,6,69,18
13408,0,0,3.4,9,13,1,16,32
13409,0,0,3.700141861024285,0,13,1,16,5
13410,0,0,3.700141861024285,0,13,1,20,22
13411,1,0,2.8,43,13,1,69,28
13412,1,0,3.700141861024285,0,13,7,69,25
13413,1,0,4.0,65,13,8,69,14
13414,1,1,3.8,88,13,2,45,32
13415,1,0,3.700141861024285,0,13,6,2,22
13416,1,0,3.0,546,41,4,69,23
13417,1,0,3.700141861024285,0,13,7,69,22
13418,1,0,3.700141861024285,0,13,7,60,17
13419,1,0,3.700141861024285,0,13,7,69,22
13420,1,0,3.9,23,13,7,69,25
13421,1,0,3.700141861024285,0,13,6,69,22
13422,1,0,3.700141861024285,0,13,7,69,18
13423,1,0,3.7,152,13,8,8,14
13424,1,0,3.700141861024285,0,13,7,69,28
13425,1,0,3.9,505,13,6,69,17
13426,1,0,3.700141861024285,0,13,7,69,18
13427,1,0,3.4,83,13,6,69,18
13428,1,0,3.8,234,13,6,48,22
13429,1,0,3.0,50,13,6,69,25
13430,1,0,3.700141861024285,0,13,7,25,22
13431,1,0,3.2,234,13,7,69,25
13432,1,1,4.0,960,13,6,45,25
13433,1,0,4.2,564,13,7,69,25
13434,1,0,3.6,216,13,2,69,25
13435,1,0,4.1,150,13,6,33,14
13436,1,0,3.1,1365,13,2,69,30
13437,1,0,3.8,303,13,6,23,18
13438,1,0,3.6,108,13,6,1,22
13439,1,0,3.700141861024285,0,13,7,69,17
13440,1,0,3.8,560,13,6,69,28
13441,1,0,3.700141861024285,0,13,7,30,18
13443,1,0,3.5,146,13,2,1,30
13444,1,1,3.5,60,13,6,69,22
13445,1,1,4.5,860,13,8,69,28
13446,1,0,4.0,231,13,4,69,18
13447,1,0,3.7,945,13,6,69,25
13448,1,0,3.5,154,13,8,7,18
13449,1,0,4.0,2043,13,2,69,32
13450,1,0,3.6,539,13,2,69,32
13451,1,0,4.0,117,13,6,69,18
13452,1,0,3.6,332,13,6,45,17
13453,1,0,4.0,138,41,4,69,25
13454,1,0,4.1,351,13,1,69,30
13455,1,0,3.7,570,13,6,45,18
13456,1,0,4.1,349,13,4,9,29
13457,1,0,3.9,145,13,6,69,28
13458,1,0,3.8,70,13,6,67,20
13459,1,0,4.0,593,13,6,69,22
13460,1,0,3.9,682,13,6,15,23
13461,1,1,3.8,490,13,2,69,25
13462,1,0,3.4,6,13,6,45,18
13463,1,0,3.2,231,13,6,69,22
13464,1,0,3.7,82,13,6,66,18
13465,1,1,3.7,50,13,2,13,28
13466,1,0,3.4,35,13,6,69,22
13468,1,0,3.8,571,13,2,69,28
13469,1,0,3.8,62,13,6,60,14
13470,1,0,3.6,88,13,6,46,22
13471,1,0,3.6,25,13,6,23,18
13472,1,0,3.4,52,13,8,1,25
13473,1,0,3.8,237,13,6,69,22
13474,1,0,3.6,14,13,6,66,17
13475,1,0,2.7,17,13,7,10,18
13476,1,0,4.0,159,13,6,69,22
13477,1,0,3.7,130,13,6,69,22
13478,1,0,3.2,120,13,6,59,31
13479,1,0,3.8,270,13,6,59,25
13480,1,0,3.5,73,13,6,43,22
13481,1,0,3.4,275,13,6,69,23
13482,1,0,3.8,478,13,6,69,22
13483,1,0,2.7,158,13,6,69,25
13484,1,0,3.0,81,13,2,69,28
13485,1,0,2.9,78,13,6,68,9
13486,1,0,4.1,209,13,8,7,22
13487,1,0,2.9,24,13,2,43,28
13488,1,0,3.9,25,13,8,69,17
13489,1,0,3.6,39,13,8,69,14
13490,1,0,4.0,371,13,4,32,23
13491,1,0,3.7,95,13,6,69,22
13492,1,0,3.4,173,13,2,69,29
13493,1,1,4.2,1134,13,2,69,32
13494,1,0,4.0,262,13,6,69,17
13495,1,0,3.7,522,13,2,69,23
13496,1,0,3.3,46,13,6,69,17
13497,1,0,4.1,93,13,4,69,28
13498,1,0,3.3,211,13,2,69,26
13499,1,0,3.700141861024285,0,13,6,69,25
13500,1,0,3.8,307,13,6,69,17
13501,1,0,3.7,69,13,6,69,17
13502,1,0,3.8,60,13,0,4,22
13503,1,0,3.5,9,13,8,65,18
13504,1,0,4.0,407,13,8,69,17
13505,1,0,3.9,45,13,6,0,22
13506,1,1,4.3,1386,13,2,69,34
13507,1,0,3.6,13,13,4,69,23
13508,1,0,4.0,55,41,4,58,31
13509,1,0,4.0,220,13,6,69,18
13510,1,0,3.5,22,13,6,11,18
13511,1,0,3.700141861024285,0,13,7,3,14
13512,1,0,3.6,98,13,2,69,30
13513,1,0,3.700141861024285,0,13,7,24,14
